"";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"1874";"80+";"80+";"Switzerland";"2020-05-19";"2020";"21";1;1;0;2;"Switzerland";"AgeGender"
"1875";"50";"59";"Switzerland";"2020-05-19";"2020";"21";1;0;0;1;"Switzerland";"AgeGender"
"1876";"60";"69";"Switzerland";"2020-05-19";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1877";"40";"49";"Switzerland";"2020-05-19";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1878";"20";"29";"Switzerland";"2020-05-19";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1879";"0";"9";"Switzerland";"2020-05-19";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1880";"30";"39";"Switzerland";"2020-05-19";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1881";"80";NA;"Switzerland";"2021-02-22";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1882";"80+";"80+";"Switzerland";"2021-02-22";"2021";"08";2;4;0;6;"Switzerland";"AgeGender"
"1883";"50";"59";"Switzerland";"2021-02-22";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1884";"60";"69";"Switzerland";"2021-02-22";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1885";"40";"49";"Switzerland";"2021-02-22";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1886";"20";"29";"Switzerland";"2021-02-22";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1887";"0";"9";"Switzerland";"2021-02-22";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1888";"30";"39";"Switzerland";"2021-02-22";"2021";"08";0;0;0;0;"Switzerland";"AgeGender"
"1889";"80";NA;"Switzerland";"2020-08-04";"2020";"32";1;0;0;1;"Switzerland";"AgeGender"
"1890";"80+";"80+";"Switzerland";"2020-08-04";"2020";"32";0;0;0;0;"Switzerland";"AgeGender"
"1891";"50";"59";"Switzerland";"2020-08-04";"2020";"32";0;0;0;0;"Switzerland";"AgeGender"
"1892";"60";"69";"Switzerland";"2020-08-04";"2020";"32";0;0;0;0;"Switzerland";"AgeGender"
"1893";"40";"49";"Switzerland";"2020-08-04";"2020";"32";0;0;0;0;"Switzerland";"AgeGender"
"1894";"20";"29";"Switzerland";"2020-08-04";"2020";"32";0;0;0;0;"Switzerland";"AgeGender"
"1895";"0";"9";"Switzerland";"2020-08-04";"2020";"32";0;0;0;0;"Switzerland";"AgeGender"
"1896";"30";"39";"Switzerland";"2020-08-04";"2020";"32";0;0;0;0;"Switzerland";"AgeGender"
"1897";"80";NA;"Switzerland";"2020-03-05";"2020";"10";0;1;0;1;"Switzerland";"AgeGender"
"1898";"80+";"80+";"Switzerland";"2020-03-05";"2020";"10";0;0;0;0;"Switzerland";"AgeGender"
"1899";"50";"59";"Switzerland";"2020-03-05";"2020";"10";0;0;0;0;"Switzerland";"AgeGender"
"1900";"60";"69";"Switzerland";"2020-03-05";"2020";"10";1;0;0;1;"Switzerland";"AgeGender"
"1901";"40";"49";"Switzerland";"2020-03-05";"2020";"10";0;0;0;0;"Switzerland";"AgeGender"
"1902";"20";"29";"Switzerland";"2020-03-05";"2020";"10";0;0;0;0;"Switzerland";"AgeGender"
"1903";"0";"9";"Switzerland";"2020-03-05";"2020";"10";0;0;0;0;"Switzerland";"AgeGender"
"1904";"30";"39";"Switzerland";"2020-03-05";"2020";"10";0;0;0;0;"Switzerland";"AgeGender"
"1905";"80";NA;"Switzerland";"2021-02-17";"2021";"07";2;1;0;3;"Switzerland";"AgeGender"
"1906";"80+";"80+";"Switzerland";"2021-02-17";"2021";"07";2;3;0;5;"Switzerland";"AgeGender"
"1907";"50";"59";"Switzerland";"2021-02-17";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1908";"60";"69";"Switzerland";"2021-02-17";"2021";"07";1;0;0;1;"Switzerland";"AgeGender"
"1909";"40";"49";"Switzerland";"2021-02-17";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1910";"20";"29";"Switzerland";"2021-02-17";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1911";"0";"9";"Switzerland";"2021-02-17";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1912";"30";"39";"Switzerland";"2021-02-17";"2021";"07";0;0;0;0;"Switzerland";"AgeGender"
"1913";"80";NA;"Switzerland";"2020-05-11";"2020";"20";1;0;0;1;"Switzerland";"AgeGender"
"1914";"80+";"80+";"Switzerland";"2020-05-11";"2020";"20";1;1;0;2;"Switzerland";"AgeGender"
"1915";"50";"59";"Switzerland";"2020-05-11";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1916";"60";"69";"Switzerland";"2020-05-11";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1917";"40";"49";"Switzerland";"2020-05-11";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1918";"20";"29";"Switzerland";"2020-05-11";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1919";"0";"9";"Switzerland";"2020-05-11";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1920";"30";"39";"Switzerland";"2020-05-11";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1921";"80";NA;"Switzerland";"2020-09-22";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1922";"80+";"80+";"Switzerland";"2020-09-22";"2020";"39";0;1;0;1;"Switzerland";"AgeGender"
"1923";"50";"59";"Switzerland";"2020-09-22";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1924";"60";"69";"Switzerland";"2020-09-22";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1925";"40";"49";"Switzerland";"2020-09-22";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1926";"20";"29";"Switzerland";"2020-09-22";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1927";"0";"9";"Switzerland";"2020-09-22";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1928";"30";"39";"Switzerland";"2020-09-22";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1929";"80";NA;"Switzerland";"2020-09-21";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1930";"80+";"80+";"Switzerland";"2020-09-21";"2020";"39";3;0;0;3;"Switzerland";"AgeGender"
"1931";"50";"59";"Switzerland";"2020-09-21";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1932";"60";"69";"Switzerland";"2020-09-21";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1933";"40";"49";"Switzerland";"2020-09-21";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1934";"20";"29";"Switzerland";"2020-09-21";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1935";"0";"9";"Switzerland";"2020-09-21";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1936";"30";"39";"Switzerland";"2020-09-21";"2020";"39";0;0;0;0;"Switzerland";"AgeGender"
"1937";"80";NA;"Switzerland";"2020-05-22";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1938";"80+";"80+";"Switzerland";"2020-05-22";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1939";"50";"59";"Switzerland";"2020-05-22";"2020";"21";0;1;0;1;"Switzerland";"AgeGender"
"1940";"60";"69";"Switzerland";"2020-05-22";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1941";"40";"49";"Switzerland";"2020-05-22";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1942";"20";"29";"Switzerland";"2020-05-22";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1943";"0";"9";"Switzerland";"2020-05-22";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1944";"30";"39";"Switzerland";"2020-05-22";"2020";"21";0;0;0;0;"Switzerland";"AgeGender"
"1945";"80";NA;"Switzerland";"2020-03-13";"2020";"11";1;0;0;1;"Switzerland";"AgeGender"
"1946";"80+";"80+";"Switzerland";"2020-03-13";"2020";"11";1;1;0;2;"Switzerland";"AgeGender"
"1947";"50";"59";"Switzerland";"2020-03-13";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1948";"60";"69";"Switzerland";"2020-03-13";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1949";"40";"49";"Switzerland";"2020-03-13";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1950";"20";"29";"Switzerland";"2020-03-13";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1951";"0";"9";"Switzerland";"2020-03-13";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1952";"30";"39";"Switzerland";"2020-03-13";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1953";"80";NA;"Switzerland";"2020-03-15";"2020";"11";0;1;0;1;"Switzerland";"AgeGender"
"1954";"80+";"80+";"Switzerland";"2020-03-15";"2020";"11";6;1;0;7;"Switzerland";"AgeGender"
"1955";"50";"59";"Switzerland";"2020-03-15";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1956";"60";"69";"Switzerland";"2020-03-15";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1957";"40";"49";"Switzerland";"2020-03-15";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1958";"20";"29";"Switzerland";"2020-03-15";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1959";"0";"9";"Switzerland";"2020-03-15";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1960";"30";"39";"Switzerland";"2020-03-15";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"1961";"80";NA;"Switzerland";"2020-09-17";"2020";"38";1;0;0;1;"Switzerland";"AgeGender"
"1962";"80+";"80+";"Switzerland";"2020-09-17";"2020";"38";1;2;0;3;"Switzerland";"AgeGender"
"1963";"50";"59";"Switzerland";"2020-09-17";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1964";"60";"69";"Switzerland";"2020-09-17";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1965";"40";"49";"Switzerland";"2020-09-17";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1966";"20";"29";"Switzerland";"2020-09-17";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1967";"0";"9";"Switzerland";"2020-09-17";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1968";"30";"39";"Switzerland";"2020-09-17";"2020";"38";0;0;0;0;"Switzerland";"AgeGender"
"1969";"80";NA;"Switzerland";"2020-10-01";"2020";"40";1;0;0;1;"Switzerland";"AgeGender"
"1970";"80+";"80+";"Switzerland";"2020-10-01";"2020";"40";0;4;0;4;"Switzerland";"AgeGender"
"1971";"50";"59";"Switzerland";"2020-10-01";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"1972";"60";"69";"Switzerland";"2020-10-01";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"1973";"40";"49";"Switzerland";"2020-10-01";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"1974";"20";"29";"Switzerland";"2020-10-01";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"1975";"0";"9";"Switzerland";"2020-10-01";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"1976";"30";"39";"Switzerland";"2020-10-01";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"1977";"80";NA;"Switzerland";"2020-08-31";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1978";"80+";"80+";"Switzerland";"2020-08-31";"2020";"36";0;1;0;1;"Switzerland";"AgeGender"
"1979";"50";"59";"Switzerland";"2020-08-31";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1980";"60";"69";"Switzerland";"2020-08-31";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1981";"40";"49";"Switzerland";"2020-08-31";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1982";"20";"29";"Switzerland";"2020-08-31";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1983";"0";"9";"Switzerland";"2020-08-31";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1984";"30";"39";"Switzerland";"2020-08-31";"2020";"36";0;0;0;0;"Switzerland";"AgeGender"
"1985";"80";NA;"Switzerland";"2020-05-13";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1986";"80+";"80+";"Switzerland";"2020-05-13";"2020";"20";1;0;0;1;"Switzerland";"AgeGender"
"1987";"50";"59";"Switzerland";"2020-05-13";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1988";"60";"69";"Switzerland";"2020-05-13";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1989";"40";"49";"Switzerland";"2020-05-13";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1990";"20";"29";"Switzerland";"2020-05-13";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1991";"0";"9";"Switzerland";"2020-05-13";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1992";"30";"39";"Switzerland";"2020-05-13";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"1993";"80";NA;"Switzerland";"2020-10-14";"2020";"42";1;1;0;2;"Switzerland";"AgeGender"
"1994";"80+";"80+";"Switzerland";"2020-10-14";"2020";"42";2;1;0;3;"Switzerland";"AgeGender"
"1995";"50";"59";"Switzerland";"2020-10-14";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"1996";"60";"69";"Switzerland";"2020-10-14";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"1997";"40";"49";"Switzerland";"2020-10-14";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"1998";"20";"29";"Switzerland";"2020-10-14";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"1999";"0";"9";"Switzerland";"2020-10-14";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"2000";"30";"39";"Switzerland";"2020-10-14";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"2001";"80";NA;"Switzerland";"2020-08-27";"2020";"35";0;0;0;0;"Switzerland";"AgeGender"
"2002";"80+";"80+";"Switzerland";"2020-08-27";"2020";"35";0;1;0;1;"Switzerland";"AgeGender"
"2003";"50";"59";"Switzerland";"2020-08-27";"2020";"35";0;0;0;0;"Switzerland";"AgeGender"
"2004";"60";"69";"Switzerland";"2020-08-27";"2020";"35";1;0;0;1;"Switzerland";"AgeGender"
"2005";"40";"49";"Switzerland";"2020-08-27";"2020";"35";0;0;0;0;"Switzerland";"AgeGender"
"2006";"20";"29";"Switzerland";"2020-08-27";"2020";"35";0;0;0;0;"Switzerland";"AgeGender"
"2007";"0";"9";"Switzerland";"2020-08-27";"2020";"35";0;0;0;0;"Switzerland";"AgeGender"
"2008";"30";"39";"Switzerland";"2020-08-27";"2020";"35";0;0;0;0;"Switzerland";"AgeGender"
"2009";"80";NA;"Switzerland";"2020-05-15";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"2010";"80+";"80+";"Switzerland";"2020-05-15";"2020";"20";2;0;0;2;"Switzerland";"AgeGender"
"2011";"50";"59";"Switzerland";"2020-05-15";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"2012";"60";"69";"Switzerland";"2020-05-15";"2020";"20";2;1;0;3;"Switzerland";"AgeGender"
"2013";"40";"49";"Switzerland";"2020-05-15";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"2014";"20";"29";"Switzerland";"2020-05-15";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"2015";"0";"9";"Switzerland";"2020-05-15";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"2016";"30";"39";"Switzerland";"2020-05-15";"2020";"20";0;0;0;0;"Switzerland";"AgeGender"
"2017";"80";NA;"Switzerland";"2020-03-12";"2020";"11";1;0;0;1;"Switzerland";"AgeGender"
"2018";"80+";"80+";"Switzerland";"2020-03-12";"2020";"11";1;1;0;2;"Switzerland";"AgeGender"
"2019";"50";"59";"Switzerland";"2020-03-12";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"2020";"60";"69";"Switzerland";"2020-03-12";"2020";"11";0;1;0;1;"Switzerland";"AgeGender"
"2021";"40";"49";"Switzerland";"2020-03-12";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"2022";"20";"29";"Switzerland";"2020-03-12";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"2023";"0";"9";"Switzerland";"2020-03-12";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"2024";"30";"39";"Switzerland";"2020-03-12";"2020";"11";0;0;0;0;"Switzerland";"AgeGender"
"2025";"80";NA;"Switzerland";"2020-08-17";"2020";"34";0;0;0;0;"Switzerland";"AgeGender"
"2026";"80+";"80+";"Switzerland";"2020-08-17";"2020";"34";0;0;0;0;"Switzerland";"AgeGender"
"2027";"50";"59";"Switzerland";"2020-08-17";"2020";"34";0;0;0;0;"Switzerland";"AgeGender"
"2028";"60";"69";"Switzerland";"2020-08-17";"2020";"34";0;1;0;1;"Switzerland";"AgeGender"
"2029";"40";"49";"Switzerland";"2020-08-17";"2020";"34";0;0;0;0;"Switzerland";"AgeGender"
"2030";"20";"29";"Switzerland";"2020-08-17";"2020";"34";0;0;0;0;"Switzerland";"AgeGender"
"2031";"0";"9";"Switzerland";"2020-08-17";"2020";"34";0;0;0;0;"Switzerland";"AgeGender"
"2032";"30";"39";"Switzerland";"2020-08-17";"2020";"34";0;0;0;0;"Switzerland";"AgeGender"
"2033";"80";NA;"Switzerland";"2020-03-18";"2020";"12";1;1;0;2;"Switzerland";"AgeGender"
"2034";"80+";"80+";"Switzerland";"2020-03-18";"2020";"12";3;2;0;5;"Switzerland";"AgeGender"
"2035";"50";"59";"Switzerland";"2020-03-18";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"2036";"60";"69";"Switzerland";"2020-03-18";"2020";"12";0;1;0;1;"Switzerland";"AgeGender"
"2037";"40";"49";"Switzerland";"2020-03-18";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"2038";"20";"29";"Switzerland";"2020-03-18";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"2039";"0";"9";"Switzerland";"2020-03-18";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"2040";"30";"39";"Switzerland";"2020-03-18";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"2041";"80";NA;"Switzerland";"2020-07-28";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"2042";"80+";"80+";"Switzerland";"2020-07-28";"2020";"31";0;1;0;1;"Switzerland";"AgeGender"
"2043";"50";"59";"Switzerland";"2020-07-28";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"2044";"60";"69";"Switzerland";"2020-07-28";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"2045";"40";"49";"Switzerland";"2020-07-28";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"2046";"20";"29";"Switzerland";"2020-07-28";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"2047";"0";"9";"Switzerland";"2020-07-28";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"2048";"30";"39";"Switzerland";"2020-07-28";"2020";"31";0;0;0;0;"Switzerland";"AgeGender"
"2049";"80";NA;"Switzerland";"2020-06-21";"2020";"25";0;0;0;0;"Switzerland";"AgeGender"
"2050";"80+";"80+";"Switzerland";"2020-06-21";"2020";"25";0;0;0;0;"Switzerland";"AgeGender"
"2051";"50";"59";"Switzerland";"2020-06-21";"2020";"25";0;1;0;1;"Switzerland";"AgeGender"
"2052";"60";"69";"Switzerland";"2020-06-21";"2020";"25";0;0;0;0;"Switzerland";"AgeGender"
"2053";"40";"49";"Switzerland";"2020-06-21";"2020";"25";0;0;0;0;"Switzerland";"AgeGender"
"2054";"20";"29";"Switzerland";"2020-06-21";"2020";"25";0;0;0;0;"Switzerland";"AgeGender"
"2055";"0";"9";"Switzerland";"2020-06-21";"2020";"25";0;0;0;0;"Switzerland";"AgeGender"
"2056";"30";"39";"Switzerland";"2020-06-21";"2020";"25";0;0;0;0;"Switzerland";"AgeGender"
"2057";"80";NA;"Switzerland";"2020-05-03";"2020";"18";1;1;0;2;"Switzerland";"AgeGender"
"2058";"80+";"80+";"Switzerland";"2020-05-03";"2020";"18";4;1;0;5;"Switzerland";"AgeGender"
"2059";"50";"59";"Switzerland";"2020-05-03";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"2060";"60";"69";"Switzerland";"2020-05-03";"2020";"18";0;1;0;1;"Switzerland";"AgeGender"
"2061";"40";"49";"Switzerland";"2020-05-03";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"2062";"20";"29";"Switzerland";"2020-05-03";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"2063";"0";"9";"Switzerland";"2020-05-03";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"2064";"30";"39";"Switzerland";"2020-05-03";"2020";"18";0;0;0;0;"Switzerland";"AgeGender"
"2065";"80";NA;"Switzerland";"2020-10-07";"2020";"41";0;0;0;0;"Switzerland";"AgeGender"
"2066";"80+";"80+";"Switzerland";"2020-10-07";"2020";"41";1;0;0;1;"Switzerland";"AgeGender"
"2067";"50";"59";"Switzerland";"2020-10-07";"2020";"41";0;0;0;0;"Switzerland";"AgeGender"
"2068";"60";"69";"Switzerland";"2020-10-07";"2020";"41";1;0;0;1;"Switzerland";"AgeGender"
"2069";"40";"49";"Switzerland";"2020-10-07";"2020";"41";0;0;0;0;"Switzerland";"AgeGender"
"2070";"20";"29";"Switzerland";"2020-10-07";"2020";"41";0;0;0;0;"Switzerland";"AgeGender"
"2071";"0";"9";"Switzerland";"2020-10-07";"2020";"41";0;0;0;0;"Switzerland";"AgeGender"
"2072";"30";"39";"Switzerland";"2020-10-07";"2020";"41";0;0;0;0;"Switzerland";"AgeGender"
"2073";"80";NA;"Switzerland";"2020-06-08";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"2074";"80+";"80+";"Switzerland";"2020-06-08";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"2075";"50";"59";"Switzerland";"2020-06-08";"2020";"24";1;0;0;1;"Switzerland";"AgeGender"
"2076";"60";"69";"Switzerland";"2020-06-08";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"2077";"40";"49";"Switzerland";"2020-06-08";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"2078";"20";"29";"Switzerland";"2020-06-08";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"2079";"0";"9";"Switzerland";"2020-06-08";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"2080";"30";"39";"Switzerland";"2020-06-08";"2020";"24";0;0;0;0;"Switzerland";"AgeGender"
"2081";"80";NA;"Switzerland";"2020-10-15";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"2082";"80+";"80+";"Switzerland";"2020-10-15";"2020";"42";3;2;0;5;"Switzerland";"AgeGender"
"2083";"50";"59";"Switzerland";"2020-10-15";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"2084";"60";"69";"Switzerland";"2020-10-15";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"2085";"40";"49";"Switzerland";"2020-10-15";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"2086";"20";"29";"Switzerland";"2020-10-15";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"2087";"0";"9";"Switzerland";"2020-10-15";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"2088";"30";"39";"Switzerland";"2020-10-15";"2020";"42";0;0;0;0;"Switzerland";"AgeGender"
"2089";"80";NA;"Switzerland";"2020-03-16";"2020";"12";0;1;0;1;"Switzerland";"AgeGender"
"2090";"80+";"80+";"Switzerland";"2020-03-16";"2020";"12";5;0;0;5;"Switzerland";"AgeGender"
"2091";"50";"59";"Switzerland";"2020-03-16";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"2092";"60";"69";"Switzerland";"2020-03-16";"2020";"12";1;0;0;1;"Switzerland";"AgeGender"
"2093";"40";"49";"Switzerland";"2020-03-16";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"2094";"20";"29";"Switzerland";"2020-03-16";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"2095";"0";"9";"Switzerland";"2020-03-16";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"2096";"30";"39";"Switzerland";"2020-03-16";"2020";"12";0;0;0;0;"Switzerland";"AgeGender"
"2097";"80";NA;"Switzerland";"2021-03-06";"2021";"09";0;0;0;0;"Switzerland";"AgeGender"
"2098";"80+";"80+";"Switzerland";"2021-03-06";"2021";"09";2;3;0;5;"Switzerland";"AgeGender"
"2099";"50";"59";"Switzerland";"2021-03-06";"2021";"09";0;0;0;0;"Switzerland";"AgeGender"
"2100";"60";"69";"Switzerland";"2021-03-06";"2021";"09";1;0;0;1;"Switzerland";"AgeGender"
"2101";"40";"49";"Switzerland";"2021-03-06";"2021";"09";0;0;0;0;"Switzerland";"AgeGender"
"2102";"20";"29";"Switzerland";"2021-03-06";"2021";"09";0;0;0;0;"Switzerland";"AgeGender"
"2103";"0";"9";"Switzerland";"2021-03-06";"2021";"09";0;0;0;0;"Switzerland";"AgeGender"
"2104";"30";"39";"Switzerland";"2021-03-06";"2021";"09";0;0;0;0;"Switzerland";"AgeGender"
"2105";"80";NA;"Switzerland";"2020-08-10";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"2106";"80+";"80+";"Switzerland";"2020-08-10";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"2107";"50";"59";"Switzerland";"2020-08-10";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"2108";"60";"69";"Switzerland";"2020-08-10";"2020";"33";1;0;0;1;"Switzerland";"AgeGender"
"2109";"40";"49";"Switzerland";"2020-08-10";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"2110";"20";"29";"Switzerland";"2020-08-10";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"2111";"0";"9";"Switzerland";"2020-08-10";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"2112";"30";"39";"Switzerland";"2020-08-10";"2020";"33";0;0;0;0;"Switzerland";"AgeGender"
"2113";"80";NA;"Switzerland";"2020-10-02";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"2114";"80+";"80+";"Switzerland";"2020-10-02";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"2115";"50";"59";"Switzerland";"2020-10-02";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"2116";"60";"69";"Switzerland";"2020-10-02";"2020";"40";0;1;0;1;"Switzerland";"AgeGender"
"2117";"40";"49";"Switzerland";"2020-10-02";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"2118";"20";"29";"Switzerland";"2020-10-02";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"2119";"0";"9";"Switzerland";"2020-10-02";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"2120";"30";"39";"Switzerland";"2020-10-02";"2020";"40";0;0;0;0;"Switzerland";"AgeGender"
"2121";"80";NA;"Switzerland";"2020-06-29";"2020";"27";0;0;0;0;"Switzerland";"AgeGender"
"2122";"80+";"80+";"Switzerland";"2020-06-29";"2020";"27";0;0;0;0;"Switzerland";"AgeGender"
"2123";"50";"59";"Switzerland";"2020-06-29";"2020";"27";0;0;0;0;"Switzerland";"AgeGender"
"2124";"60";"69";"Switzerland";"2020-06-29";"2020";"27";1;0;0;1;"Switzerland";"AgeGender"
